NAPJ,214.45,73267.972,0.00292692692517817,3,28
CTCT,1267.81,73776.6135,0.017184442872266,3,27
GENE,5229.36,73776.6135,0.0708809980821362,3,27
MRPL,293.95,73776.6135,0.00398432492432036,3,27
TODD,747.68,73776.6135,0.0101343767967881,3,27
TUAR,135.3,73776.6135,0.00183391448294113,3,27
NAPJ,211.9,73776.6135,0.00287218387978733,3,27
CTCT,884.8,60296.818,0.0146740745092054,3,13
GENE,4646.32,60296.818,0.0770574659511883,3,13
MRPL,297.1,60296.818,0.00492729151976146,3,13
TODD,698.32,60296.818,0.0115813739955565,3,13
TUAR,143.6,60296.818,0.00238155187558985,3,13
NAPJ,215.9,60296.818,0.00358062012492931,3,13
CTCT,851.77,55404.9615,0.0153735329280935,3,12
GENE,4428.47,55404.9615,0.0799291233150663,3,12
MRPL,297.2,55404.9615,0.00536414053820794,3,12
TODD,698.33,55404.9615,0.0126041058615301,3,12
TUAR,143.65,55404.9615,0.00259272808988415,3,12
NAPJ,215.85,55404.9615,0.00389586048173682,3,12
CTCT,827.25,52334.172,0.015807071524892,3,11
GENE,4172.23,52334.172,0.0797228625304323,3,11
MRPL,297.3,52334.172,0.00568080068220053,3,11
TODD,697.75,52334.172,0.0133325888866647,3,11
TUAR,143.75,52334.172,0.00274677126830248,3,11
NAPJ,215.85,52334.172,0.0041244561966128,3,11
CTCT,916.63,50042.6,0.0183169939211792,3,10
GENE,3985.15,50042.6,0.0796351508514745,3,10
MRPL,297.25,50042.6,0.0059399391718256,3,10
TODD,697.85,50042.6,0.0139451187588175,3,10
TUAR,143.85,50042.6,0.00287455088264798,3,10
NAPJ,215.8,50042.6,0.00431232589833462,3,10
CTCT,958.68,49223.733,0.0194759710727344,3,9
GENE,3924.78,49223.733,0.0797334895344081,3,9
MRPL,297.25,49223.733,0.00603875370443765,3,9
TODD,697.5,49223.733,0.0141699939742482,3,9
TUAR,143.9,49223.733,0.00292338657045779,3,9
NAPJ,215.75,49223.733,0.00438304831533196,3,9
CTCT,944.77,48937.179,0.0193057715893268,3,8
GENE,3908.48,48937.179,0.0798672927182828,3,8
MRPL,297.25,48937.179,0.00607411391653777,3,8
TODD,708.23,48937.179,0.0144722277514198,3,8
TUAR,143.75,48937.179,0.00293743944660153,3,8
NAPJ,215.75,48937.179,0.00440871346507325,3,8
CTCT,959.1,49142.92,0.0195165448044194,3,7
GENE,3922.27,49142.92,0.0798135316338549,3,7
MRPL,297.35,49142.92,0.0060507190048943,3,7
TODD,707.71,49142.92,0.0144010571614385,3,7
TUAR,143.65,49142.92,0.00292310672625884,3,7
NAPJ,215.8,49142.92,0.00439127345302233,3,7
CTCT,908.87,50902.2275,0.0178552107567395,3,4
GENE,4054.21,50902.2275,0.0796470056246556,3,4
MRPL,297.35,50902.2275,0.00584159111700957,3,4
TODD,707.17,50902.2275,0.0138927122590067,3,4
TUAR,143.55,50902.2275,0.00282011234184202,3,4
NAPJ,215.85,50902.2275,0.00424048240325043,3,4
CTCT,869.71,51981.511,0.0167311411936448,3,3
GENE,4145.96,51981.511,0.0797583586979609,3,3
MRPL,297.35,51981.511,0.00572030312854892,3,3
TODD,720.55,51981.511,0.0138616593888546,3,3
TUAR,143.45,51981.511,0.00275963505562584,3,3
NAPJ,215.75,51981.511,0.00415051420879243,3,3
CTCT,811.47,53418.1025,0.0151909177230696,3,2
GENE,4233.67,53418.1025,0.0792553423251977,3,2
MRPL,297.2,53418.1025,0.00556365700185625,3,2
TODD,731.5,53418.1025,0.0136938596798716,3,2
TUAR,143.4,53418.1025,0.00268448322364127,3,2
NAPJ,215.75,53418.1025,0.00403889299512277,3,2
CTCT,833.32,55116.124,0.0151193505552023,3,1
GENE,4393.14,55116.124,0.0797069837494378,3,1
MRPL,297.25,55116.124,0.00539315863357881,3,1
TODD,743.51,55116.124,0.0134898818356675,3,1
TUAR,143.05,55116.124,0.00259542924317392,3,1
NAPJ,215.75,55116.124,0.00391446249014172,3,1
CTCT,1349.92,74372.4675,0.0181508029164153,3,38
GENE,5335.34,74372.4675,0.0717381065782173,3,38
MRPL,294.05,74372.4675,0.00395374807216125,3,38
TODD,750.69,74372.4675,0.0100936546175505,3,38
TUAR,133.5,74372.4675,0.00179501910434799,3,38
NAPJ,214.3,74372.4675,0.00288144265214812,3,38
CTCT,1327.91,74891.957,0.0177310094861054,3,37
GENE,5356.54,74891.957,0.0715235682785002,3,37
MRPL,293.25,74891.957,0.00391564076767282,3,37
TODD,749.11,74891.957,0.0100025427296552,3,37
TUAR,133.1,74891.957,0.00177722689233505,3,37
NAPJ,214.4,74891.957,0.00286279072664639,3,37
CTCT,1357.7,75398.0655,0.0180070932987001,3,36
GENE,5361.09,75398.0655,0.0711038136648214,3,36
MRPL,292.3,75398.0655,0.00387675728895193,3,36
TODD,746.24,75398.0655,0.00989733615910875,3,36
TUAR,132.8,75398.0655,0.00176131839881223,3,36
NAPJ,214.4,75398.0655,0.00284357428241975,3,36
CTCT,1313.69,73787.126,0.017803783277858,3,32
GENE,5277.46,73787.126,0.0715227748537055,3,32
MRPL,291.45,73787.126,0.00394987602579886,3,32
TODD,746.9,73787.126,0.0101223619957769,3,32
TUAR,132.65,73787.126,0.00179773907984978,3,32
NAPJ,214.2,73787.126,0.00290294542709253,3,32
CTCT,1251.57,73862.373,0.0169446221285092,3,26
GENE,5263.82,73862.373,0.0712652435361101,3,26
MRPL,292.85,73862.373,0.003964806275585,3,26
TODD,748.22,73862.373,0.0101299209544757,3,26
TUAR,135.7,73862.373,0.00183720065424922,3,26
NAPJ,214.6,73862.373,0.002905403540176,3,26
CTCT,1227.7,74219.267,0.0165415268787281,3,25
GENE,5249.87,74219.267,0.0707345977965533,3,25
