DET,BEL24510,POCO,23/04/2019,2577.395
DET,BEL24510,POCO,24/04/2019,2481.978
DET,BEL24510,POCO,25/04/2019,2017.697
DET,BEL24510,POCO,26/04/2019,2020.086
DET,BEL24510,POCO,27/04/2019,1882.472
DET,BEL24510,POCO,28/04/2019,2031.525
DET,BEL24510,POCO,29/04/2019,2850.544
DET,BEL24510,POCO,30/04/2019,4046.919
DET,BEL24510,POCO,01/05/2019,3634.057
DET,BEL24510,POCO,02/05/2019,3646.729
DET,BEL24510,POCO,03/05/2019,3426.516
DET,BEL24510,POCO,04/05/2019,3061.465
DET,BEL24510,POCO,05/05/2019,2146.274
DET,BEL24510,POCO,06/05/2019,2597.716
DET,BEL24510,POCO,07/05/2019,3018.444
DET,BEL24510,POCO,08/05/2019,3099.627
DET,BEL24510,POCO,09/05/2019,2541.828
DET,BEL24510,POCO,10/05/2019,2298.344
DET,BEL24510,POCO,11/05/2019,2287.654
DET,BEL24510,POCO,12/05/2019,2300.791
DET,BEL24510,POCO,13/05/2019,3173.134
DET,BEL24510,POCO,14/05/2019,3387.053
DET,BEL24510,POCO,15/05/2019,2975.117
DET,BEL24510,POCO,16/05/2019,3137.301
DET,BEL24510,POCO,17/05/2019,4197.538
DET,BEL24510,POCO,18/05/2019,3169.333
DET,BEL24510,POCO,19/05/2019,2836.944
DET,BEL24510,POCO,20/05/2019,3577.19
DET,BEL24510,POCO,21/05/2019,3576.614
DET,BEL24510,POCO,22/05/2019,3287.895
DET,BEL24510,POCO,23/05/2019,3519.085
DET,BEL24510,POCO,24/05/2019,3156.251
DET,BEL24510,POCO,25/05/2019,2925.819
DET,BEL24510,POCO,26/05/2019,2442.453
DET,BEL24510,POCO,27/05/2019,2802.006
DET,BEL24510,POCO,28/05/2019,2818.951
DET,BEL24510,POCO,29/05/2019,2840.914
DET,BEL24510,POCO,30/05/2019,2859.345
DET,BEL24510,POCO,31/05/2019,3036.7
DET,BEL24510,POCO,01/06/2019,4120.024
DET,BEL24510,POCO,02/06/2019,4834.458
DET,BEL24510,POCO,03/06/2019,4009.503
DET,BEL24510,POCO,04/06/2019,4012.402
DET,BEL24510,POCO,05/06/2019,4668.714
DET,BEL24510,POCO,06/06/2019,4563.414
DET,BEL24510,POCO,07/06/2019,4702.225
DET,BEL24510,POCO,08/06/2019,4550.413
DET,BEL24510,POCO,09/06/2019,4384.808
DET,BEL24510,POCO,10/06/2019,3742.266
DET,BEL24510,POCO,11/06/2019,3658.484
DET,BEL24510,POCO,12/06/2019,3670.738
DET,BEL24510,POCO,13/06/2019,3673.161
DET,BEL24510,POCO,14/06/2019,2975.007
DET,BEL24510,POCO,15/06/2019,3741.512
DET,BEL24510,POCO,16/06/2019,3450.224
DET,BEL24510,POCO,17/06/2019,4428.634
DET,BEL24510,POCO,18/06/2019,5314.648
DET,BEL24510,POCO,19/06/2019,5193.358
DET,BEL24510,POCO,20/06/2019,5326.626
DET,BEL24510,POCO,21/06/2019,3987.476
DET,BEL24510,POCO,22/06/2019,4046.123
DET,BEL24510,POCO,23/06/2019,4816.276
DET,BEL24510,POCO,24/06/2019,4542.067
DET,BEL24510,POCO,25/06/2019,4652.919
DET,BEL24510,POCO,26/06/2019,5407.599
DET,BEL24510,POCO,27/06/2019,5266.347
DET,BEL24510,POCO,28/06/2019,5523.573
DET,BEL24510,POCO,29/06/2019,4515.723
DET,BEL24510,POCO,30/06/2019,3798.256
DET,BEL24510,POCO,01/07/2019,4763.29
DET,BEL24510,POCO,02/07/2019,4274.684
DET,BEL24510,POCO,03/07/2019,3776.807
DET,BEL24510,POCO,04/07/2019,4138.734
DET,BEL24510,POCO,05/07/2019,5703.075
DET,BEL24510,POCO,06/07/2019,5071.336
DET,BEL24510,POCO,07/07/2019,4467.44
