CPK0111,CKHK,RPS,03/09/2018,1,36145.91
CPK0111,CKHK,RPS,03/09/2018,2,33895.58
CPK0111,CKHK,RPS,03/09/2018,3,32420.14
CPK0111,CKHK,RPS,03/09/2018,4,31087.78
CPK0111,CKHK,RPS,03/09/2018,5,30320.52
CPK0111,CKHK,RPS,03/09/2018,6,29789.68
CPK0111,CKHK,RPS,03/09/2018,7,29509.73
CPK0111,CKHK,RPS,03/09/2018,8,29638.78
CPK0111,CKHK,RPS,03/09/2018,9,30305.26
CPK0111,CKHK,RPS,03/09/2018,10,31114.71
CPK0111,CKHK,RPS,03/09/2018,11,33738.35
CPK0111,CKHK,RPS,03/09/2018,12,37937.57
CPK0111,CKHK,RPS,03/09/2018,13,47561.22
CPK0111,CKHK,RPS,03/09/2018,14,58103.30
CPK0111,CKHK,RPS,03/09/2018,15,69240.80
CPK0111,CKHK,RPS,03/09/2018,16,75372.29
CPK0111,CKHK,RPS,03/09/2018,17,76115.57
CPK0111,CKHK,RPS,03/09/2018,18,74092.08
CPK0111,CKHK,RPS,03/09/2018,19,72787.09
CPK0111,CKHK,RPS,03/09/2018,20,71549.84
CPK0111,CKHK,RPS,03/09/2018,21,71183.13
CPK0111,CKHK,RPS,03/09/2018,22,70812.37
CPK0111,CKHK,RPS,03/09/2018,23,70964.57
CPK0111,CKHK,RPS,03/09/2018,24,71011.39
CPK0111,CKHK,RPS,03/09/2018,25,71703.56
CPK0111,CKHK,RPS,03/09/2018,26,73014.72
CPK0111,CKHK,RPS,03/09/2018,27,74388.79
CPK0111,CKHK,RPS,03/09/2018,28,74303.49
CPK0111,CKHK,RPS,03/09/2018,29,74518.46
CPK0111,CKHK,RPS,03/09/2018,30,74736.02
CPK0111,CKHK,RPS,03/09/2018,31,76244.79
CPK0111,CKHK,RPS,03/09/2018,32,81051.39
CPK0111,CKHK,RPS,03/09/2018,33,85761.71
CPK0111,CKHK,RPS,03/09/2018,34,91403.59
CPK0111,CKHK,RPS,03/09/2018,35,99416.26
CPK0111,CKHK,RPS,03/09/2018,36,107328.74
CPK0111,CKHK,RPS,03/09/2018,37,111039.44
CPK0111,CKHK,RPS,03/09/2018,38,111363.10
CPK0111,CKHK,RPS,03/09/2018,39,108765.26
CPK0111,CKHK,RPS,03/09/2018,40,105364.97
CPK0111,CKHK,RPS,03/09/2018,41,101405.17
CPK0111,CKHK,RPS,03/09/2018,42,96552.08
CPK0111,CKHK,RPS,03/09/2018,43,96279.70
CPK0111,CKHK,RPS,03/09/2018,44,89079.25
CPK0111,CKHK,RPS,03/09/2018,45,78020.72
CPK0111,CKHK,RPS,03/09/2018,46,68000.51
CPK0111,CKHK,RPS,03/09/2018,47,60103.14
CPK0111,CKHK,RPS,03/09/2018,48,53704.44
CPK0111,CKHK,RPS,04/09/2018,1,48841.25
