Date,TradingPeriod,Island,PointOfConnection,Trader,Type,ClearedEnergy (MW),ClearedFIR (MW),ClearedSIR (MW)
2019-06-05,41,NI,WPA2201 WPA0,MRPL,ENOF,45.000,.000,.000
2019-06-05,41,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-05,41,NI,ARI1101 ARI0,MRPL,PLRO,.000,2.000,.000
2019-06-05,41,NI,KPO1101 KPO0,MRPL,PLRO,.000,5.000,7.000
2019-06-05,41,NI,MTI2201 MTI0,MRPL,PLRO,.000,15.000,24.000
2019-06-05,41,NI,OHK2201 OHK0,MRPL,PLRO,.000,1.000,3.000
2019-06-05,41,NI,WPA2201 WPA0,MRPL,PLRO,.000,4.000,7.000
2019-06-05,41,NI,MPE1101,NTHP,ILRO,.000,.600,5.500
2019-06-05,41,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-05,41,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-05,41,NI,HWA1102 WAA0,TODD,ENOF,28.000,.000,.000
2019-06-05,41,NI,KPA1101 KPI1,TODD,ENOF,15.800,.000,.000
2019-06-05,41,NI,MKE1101 MKE1,TODD,ENOF,45.700,.000,.000
2019-06-05,41,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-05,41,SI,BWK1101 WPI0,TRUS,ENOF,19.000,.000,.000
2019-06-05,41,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-05,41,NI,HWA1101 PTA1,TRUS,ENOF,11.000,.000,.000
2019-06-05,41,NI,HWA1101 PTA2,TRUS,ENOF,11.000,.000,.000
2019-06-05,41,NI,HWA1101 PTA3,TRUS,ENOF,10.500,.000,.000
2019-06-05,41,SI,HWB0331 WPI0,TRUS,ENOF,21.000,.000,.000
2019-06-05,41,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-05,41,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-05,41,SI,NSY0331 PAE0,TRUS,ENOF,10.500,.000,.000
2019-06-05,41,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-05,41,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-05,41,NI,TGA0331 KMI0,TRUS,ENOF,25.000,.000,.000
2019-06-05,41,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-05,41,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-05,41,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-05,41,NI,PEN0331,VCTR,ILRO,.000,.000,37.200
2019-06-05,41,NI,CPK0331,VWEN,ILRO,.000,.000,5.728
2019-06-05,41,NI,HAM0331,WNET,ILRO,.000,8.000,8.000
2019-06-05,41,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-05,26,NI,GLN0332 GLN0,ALNT,ENOF,56.000,.000,.000
2019-06-05,26,NI,BOB1101,CNTP,ILRO,.000,1.832,4.209
2019-06-05,26,SI,CYD2201 CYD0,CTCT,ENOF,450.000,.000,.000
2019-06-05,26,NI,OKI2201 OKI0,CTCT,ENOF,38.000,.000,.000
2019-06-05,26,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-05,26,SI,ROX1101 ROX0,CTCT,ENOF,118.000,.000,.000
2019-06-05,26,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-05,26,NI,SFD2201 SFD22,CTCT,ENOF,79.000,.000,.000
2019-06-05,26,NI,SFD2201 SPL0,CTCT,ENOF,250.000,.000,.000
2019-06-05,26,NI,THI2201 THI1,CTCT,ENOF,79.000,.000,.000
2019-06-05,26,NI,THI2201 THI2,CTCT,ENOF,80.000,.000,.000
2019-06-05,26,NI,WRK0331 TAA0,CTCT,ENOF,25.000,.000,.000
2019-06-05,26,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-05,26,SI,CYD2201 CYD0,CTCT,PLRO,.000,14.000,14.000
2019-06-05,26,SI,ROX1101 ROX0,CTCT,PLRO,.000,6.000,6.000
2019-06-05,26,SI,ROX2201 ROX0,CTCT,PLRO,.000,4.801,4.800
2019-06-05,26,NI,SFD2201 SPL0,CTCT,PLRO,.000,7.700,58.000
2019-06-05,26,SI,ROX2201 ROX0,CTCT,TWRO,.000,.002,.000
2019-06-05,26,NI,WGN0331,ERGY,ILRO,.000,110.102,125.308
2019-06-05,26,NI,HLY2201 HLY4,GENE,ENOF,230.000,.000,.000
2019-06-05,26,NI,HLY2201 HLY5,GENE,ENOF,373.057,.000,.000
2019-06-05,26,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-05,26,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-05,26,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-05,26,NI,TKU2201 TKU0,GENE,ENOF,79.000,.000,.000
2019-06-05,26,NI,TUI1101 KTW0,GENE,ENOF,7.700,.000,.000
2019-06-05,26,NI,TUI1101 PRI0,GENE,ENOF,13.800,.000,.000
2019-06-05,26,NI,TUI1101 TUI0,GENE,ENOF,18.500,.000,.000
2019-06-05,26,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-05,26,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-05,26,NI,TUI1101 KTW0,GENE,PLRO,.000,.002,.201
2019-06-05,26,NI,TUI1101 PRI0,GENE,PLRO,.000,.003,8.200
2019-06-05,26,NI,TUI1101 TUI0,GENE,PLRO,.000,.302,1.501
2019-06-05,26,NI,TKU2201 TKU0,GENE,TWRO,.000,17.100,9.600
2019-06-05,26,NI,MHO0331 MHO0,KING,ENOF,25.500,.000,.000
2019-06-05,26,SI,AVI2201 AVI0,MERI,ENOF,134.953,.000,.000
2019-06-05,26,SI,BEN2202 BEN0,MERI,ENOF,531.997,.000,.000
2019-06-05,26,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-05,26,SI,OHA2201 OHA0,MERI,ENOF,119.815,.000,.000
2019-06-05,26,SI,OHB2201 OHB0,MERI,ENOF,97.116,.000,.000
2019-06-05,26,SI,OHC2201 OHC0,MERI,ENOF,97.116,.000,.000
2019-06-05,26,SI,WTK0111 WTK0,MERI,ENOF,80.000,.000,.000
2019-06-05,26,SI,AVI2201 AVI0,MERI,PLRO,.000,4.508,6.011
2019-06-05,26,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-05,26,SI,OHA2201 OHA0,MERI,PLRO,.000,4.004,5.337
2019-06-05,26,SI,OHB2201 OHB0,MERI,PLRO,.000,3.244,4.326
2019-06-05,26,SI,OHC2201 OHC0,MERI,PLRO,.000,3.244,4.326
2019-06-05,26,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-05,26,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-05,26,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-05,26,NI,ARI1101 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-05,26,NI,ARI1102 ARI0,MRPL,ENOF,63.000,.000,.000
2019-06-05,26,NI,ATI2201 ATI0,MRPL,ENOF,54.000,.000,.000
2019-06-05,26,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-05,26,NI,KPO1101 KPO0,MRPL,ENOF,78.000,.000,.000
2019-06-05,26,NI,MTI2201 MTI0,MRPL,ENOF,155.000,.000,.000
2019-06-05,26,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-05,26,NI,OHK2201 OHK0,MRPL,ENOF,53.000,.000,.000
2019-06-05,26,NI,SWN2201 SWN1,MRPL,ENOF,.832,.000,.000
2019-06-05,26,NI,WKM2201 WKM0,MRPL,ENOF,87.000,.000,.000
2019-06-05,26,NI,WPA2201 WPA0,MRPL,ENOF,42.000,.000,.000
2019-06-05,26,NI,WRK0331 RKA0,MRPL,ENOF,33.000,.000,.000
2019-06-05,26,NI,ARI1101 ARI0,MRPL,PLRO,.000,2.000,.000
2019-06-05,26,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.000,6.000
2019-06-05,26,NI,MTI2201 MTI0,MRPL,PLRO,.000,20.531,24.000
2019-06-05,26,NI,OHK2201 OHK0,MRPL,PLRO,.000,1.000,2.000
2019-06-05,26,NI,WPA2201 WPA0,MRPL,PLRO,.000,5.000,6.000
2019-06-05,26,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-05,26,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-05,26,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-05,26,NI,KAW0113,SKOG,ILRO,.000,28.000,28.000
2019-06-05,26,NI,HWA1102 WAA0,TODD,ENOF,28.000,.000,.000
2019-06-05,26,NI,KPA1101 KPI1,TODD,ENOF,15.800,.000,.000
2019-06-05,26,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-05,26,SI,BWK1101 WPI0,TRUS,ENOF,27.000,.000,.000
2019-06-05,26,SI,COL0661 COL0,TRUS,ENOF,11.000,.000,.000
2019-06-05,26,NI,HWA1101 PTA1,TRUS,ENOF,9.000,.000,.000
2019-06-05,26,NI,HWA1101 PTA2,TRUS,ENOF,11.000,.000,.000
2019-06-05,26,NI,HWA1101 PTA3,TRUS,ENOF,10.500,.000,.000
2019-06-05,26,SI,HWB0331 WPI0,TRUS,ENOF,27.000,.000,.000
2019-06-05,26,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-05,26,NI,MAT1101 MAT0,TRUS,ENOF,24.090,.000,.000
2019-06-05,26,SI,NSY0331 PAE0,TRUS,ENOF,6.000,.000,.000
2019-06-05,26,NI,ROT1101 WHE0,TRUS,ENOF,10.000,.000,.000
2019-06-05,26,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-05,26,NI,TGA0331 KMI0,TRUS,ENOF,38.500,.000,.000
2019-06-05,26,NI,HWA1101 PTA1,TRUS,PLRO,.000,2.000,2.000
2019-06-05,26,NI,HWA1101 PTA3,TRUS,PLRO,.000,.500,.000
2019-06-05,26,NI,MAT1101 MAT0,TRUS,PLRO,.000,15.910,9.820
2019-06-05,26,NI,ROT1101 WHE0,TRUS,PLRO,.000,1.700,3.000
2019-06-05,26,NI,WKM2201 MOK0,TUAR,ENOF,77.000,.000,.000
2019-06-05,26,NI,PEN0331,VCTR,ILRO,.000,.000,27.650
2019-06-05,26,NI,CPK0331,VWEN,ILRO,.000,.000,6.468
2019-06-05,26,NI,HAM0331,WNET,ILRO,.000,6.312,5.171
2019-06-05,26,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-05,10,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-05,10,NI,BOB1101,CNTP,ILRO,.000,1.521,3.494
2019-06-05,10,SI,CYD2201 CYD0,CTCT,ENOF,200.000,.000,.000
2019-06-05,10,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-05,10,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-05,10,SI,ROX1101 ROX0,CTCT,ENOF,85.272,.000,.000
2019-06-05,10,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-05,10,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-05,10,NI,THI2201 THI1,CTCT,ENOF,80.000,.000,.000
2019-06-05,10,NI,THI2201 THI2,CTCT,ENOF,81.000,.000,.000
2019-06-05,10,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-05,10,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-05,10,SI,CYD2201 CYD0,CTCT,PLRO,.000,12.949,.000
2019-06-05,10,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,.000
2019-06-05,10,SI,ROX2201 ROX0,CTCT,PLRO,.000,4.000,.000
2019-06-05,10,NI,WGN0331,ERGY,ILRO,.000,108.279,125.994
2019-06-05,10,NI,HLY2201 HLY5,GENE,ENOF,242.284,.000,.000
2019-06-05,10,NI,RPO2201 RPO0,GENE,ENOF,56.000,.000,.000
2019-06-05,10,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-05,10,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-05,10,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-05,10,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-05,10,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.000
2019-06-05,10,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,4.542
2019-06-05,10,NI,TUI1101 PRI0,GENE,PLRO,.000,4.301,11.900
2019-06-05,10,NI,TUI1101 TUI0,GENE,PLRO,.000,2.901,12.600
2019-06-05,10,NI,MHO0331 MHO0,KING,ENOF,25.000,.000,.000
2019-06-05,10,SI,AVI2201 AVI0,MERI,ENOF,107.262,.000,.000
2019-06-05,10,SI,BEN2202 BEN0,MERI,ENOF,205.000,.000,.000
2019-06-05,10,SI,MAN2201 MAN0,MERI,ENOF,697.000,.000,.000
2019-06-05,10,SI,OHA2201 OHA0,MERI,ENOF,95.232,.000,.000
2019-06-05,10,SI,OHB2201 OHB0,MERI,ENOF,103.253,.000,.000
2019-06-05,10,SI,OHC2201 OHC0,MERI,ENOF,103.253,.000,.000
2019-06-05,10,SI,WTK0111 WTK0,MERI,ENOF,65.000,.000,.000
2019-06-05,10,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-05,10,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.000
2019-06-05,10,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-05,10,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-05,10,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-05,10,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,.000
2019-06-05,10,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.000
2019-06-05,10,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-05,10,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-05,10,NI,ARI1102 ARI0,MRPL,ENOF,18.000,.000,.000
2019-06-05,10,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-05,10,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-05,10,NI,MTI2201 MTI0,MRPL,ENOF,19.000,.000,.000
2019-06-05,10,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-05,10,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-05,10,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-05,10,NI,WRK0331 RKA0,MRPL,ENOF,33.000,.000,.000
2019-06-05,10,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,2.000
2019-06-05,10,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,12.000
2019-06-05,10,NI,MTI2201 MTI0,MRPL,PLRO,.000,8.227,13.300
2019-06-05,10,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.000
2019-06-05,10,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,3.996
2019-06-05,10,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-05,10,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-05,10,NI,KAW0113,SKOG,ILRO,.000,28.000,28.000
2019-06-05,10,NI,HWA1102 WAA0,TODD,ENOF,28.000,.000,.000
2019-06-05,10,NI,KPA1101 KPI1,TODD,ENOF,15.800,.000,.000
2019-06-05,10,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-05,10,SI,KUM0661 KUM0,TRUS,ENOF,3.000,.000,.000
2019-06-05,10,NI,MAT1101 MAT0,TRUS,ENOF,30.000,.000,.000
2019-06-05,10,SI,NSY0331 PAE0,TRUS,ENOF,7.000,.000,.000
2019-06-05,10,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-05,10,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-05,10,NI,TGA0331 KMI0,TRUS,ENOF,5.000,.000,.000
2019-06-05,10,NI,MAT1101 MAT0,TRUS,PLRO,.000,4.800,1.800
2019-06-05,10,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-05,10,NI,WKM2201 MOK0,TUAR,ENOF,92.000,.000,.000
2019-06-05,10,NI,PEN0331,VCTR,ILRO,.000,.000,9.550
2019-06-05,10,NI,CPK0331,VWEN,ILRO,.000,.000,1.089
2019-06-05,10,NI,HAM0331,WNET,ILRO,.000,3.050,2.469
2019-06-05,10,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-05,9,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-05,9,NI,BOB1101,CNTP,ILRO,.000,1.393,3.200
2019-06-05,9,SI,CYD2201 CYD0,CTCT,ENOF,200.000,.000,.000
2019-06-05,9,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-05,9,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-05,9,SI,ROX1101 ROX0,CTCT,ENOF,60.000,.000,.000
2019-06-05,9,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-05,9,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-05,9,NI,THI2201 THI1,CTCT,ENOF,80.000,.000,.000
2019-06-05,9,NI,THI2201 THI2,CTCT,ENOF,81.000,.000,.000
2019-06-05,9,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-05,9,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-05,9,SI,CYD2201 CYD0,CTCT,PLRO,.000,13.142,.000
2019-06-05,9,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,.000
2019-06-05,9,SI,ROX2201 ROX0,CTCT,PLRO,.000,4.000,.000
2019-06-05,9,NI,WGN0331,ERGY,ILRO,.000,65.535,88.414
2019-06-05,9,NI,HLY2201 HLY5,GENE,ENOF,236.225,.000,.000
2019-06-05,9,NI,RPO2201 RPO0,GENE,ENOF,56.000,.000,.000
2019-06-05,9,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-05,9,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-05,9,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-05,9,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-05,9,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.500
2019-06-05,9,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,7.000
2019-06-05,9,NI,TUI1101 PRI0,GENE,PLRO,.000,4.301,11.900
2019-06-05,9,NI,TUI1101 TUI0,GENE,PLRO,.000,2.901,12.600
2019-06-05,9,NI,MHO0331 MHO0,KING,ENOF,25.000,.000,.000
2019-06-05,9,SI,AVI2201 AVI0,MERI,ENOF,112.904,.000,.000
2019-06-05,9,SI,BEN2202 BEN0,MERI,ENOF,205.000,.000,.000
2019-06-05,9,SI,MAN2201 MAN0,MERI,ENOF,677.000,.000,.000
2019-06-05,9,SI,OHA2201 OHA0,MERI,ENOF,91.274,.000,.000
2019-06-05,9,SI,OHB2201 OHB0,MERI,ENOF,109.059,.000,.000
2019-06-05,9,SI,OHC2201 OHC0,MERI,ENOF,109.059,.000,.000
2019-06-05,9,SI,WTK0111 WTK0,MERI,ENOF,65.000,.000,.000
2019-06-05,9,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-05,9,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.000
2019-06-05,9,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-05,9,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-05,9,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-05,9,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,.202
2019-06-05,9,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.000
2019-06-05,9,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-05,9,NI,ARI1101 ARI0,MRPL,ENOF,16.000,.000,.000
2019-06-05,9,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-05,9,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-05,9,NI,MTI2201 MTI0,MRPL,ENOF,30.000,.000,.000
2019-06-05,9,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-05,9,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-05,9,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-05,9,NI,WRK0331 RKA0,MRPL,ENOF,33.000,.000,.000
2019-06-05,9,NI,ARI1101 ARI0,MRPL,PLRO,.000,.768,.000
2019-06-05,9,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,12.000
2019-06-05,9,NI,MTI2201 MTI0,MRPL,PLRO,.000,10.920,16.350
2019-06-05,9,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.000
2019-06-05,9,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,3.996
2019-06-05,9,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-05,9,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-05,9,NI,KAW0113,SKOG,ILRO,.000,57.000,57.000
2019-06-05,9,NI,HWA1102 WAA0,TODD,ENOF,28.000,.000,.000
2019-06-05,9,NI,KPA1101 KPI1,TODD,ENOF,15.800,.000,.000
2019-06-05,9,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-05,9,SI,KUM0661 KUM0,TRUS,ENOF,3.000,.000,.000
2019-06-05,9,NI,MAT1101 MAT0,TRUS,ENOF,30.000,.000,.000
2019-06-05,9,SI,NSY0331 PAE0,TRUS,ENOF,7.000,.000,.000
