Date,TradingPeriod,Island,PointOfConnection,Trader,Type,ClearedEnergy (MW),ClearedFIR (MW),ClearedSIR (MW)
2019-06-02,48,NI,TGA0331 KMI0,TRUS,ENOF,7.000,.000,.000
2019-06-02,48,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-02,48,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-02,48,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-02,48,NI,PEN0331,VCTR,ILRO,.000,.000,11.800
2019-06-02,48,NI,CPK0331,VWEN,ILRO,.000,.000,2.629
2019-06-02,48,NI,HAM0331,WNET,ILRO,.000,3.503,2.694
2019-06-02,48,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-02,47,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-02,47,NI,BOB1101,CNTP,ILRO,.000,1.234,2.835
2019-06-02,47,SI,CYD2201 CYD0,CTCT,ENOF,259.530,.000,.000
2019-06-02,47,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-02,47,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-02,47,SI,ROX1101 ROX0,CTCT,ENOF,120.000,.000,.000
2019-06-02,47,SI,ROX2201 ROX0,CTCT,ENOF,200.000,.000,.000
2019-06-02,47,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-02,47,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-02,47,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-02,47,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-02,47,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-02,47,SI,CYD2201 CYD0,CTCT,PLRO,.000,20.000,20.525
2019-06-02,47,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,2.000
2019-06-02,47,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-02,47,NI,WGN0331,ERGY,ILRO,.000,50.000,55.000
2019-06-02,47,NI,HLY2201 HLY5,GENE,ENOF,340.000,.000,.000
2019-06-02,47,NI,RPO2201 RPO0,GENE,ENOF,88.000,.000,.000
2019-06-02,47,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-02,47,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-02,47,NI,TKU2201 TKU0,GENE,ENOF,94.000,.000,.000
2019-06-02,47,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-02,47,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-02,47,NI,RPO2201 RPO0,GENE,PLRO,.000,32.000,32.000
2019-06-02,47,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.500
2019-06-02,47,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.000
2019-06-02,47,NI,TUI1101 PRI0,GENE,PLRO,.000,4.300,11.900
2019-06-02,47,NI,TUI1101 TUI0,GENE,PLRO,.000,2.900,12.600
2019-06-02,47,NI,TKU2201 TKU0,GENE,TWRO,.000,9.180,28.740
2019-06-02,47,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-02,47,SI,AVI2201 AVI0,MERI,ENOF,55.074,.000,.000
2019-06-02,47,SI,BEN2202 BEN0,MERI,ENOF,305.000,.000,.000
2019-06-02,47,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-02,47,SI,OHA2201 OHA0,MERI,ENOF,48.896,.000,.000
2019-06-02,47,SI,OHB2201 OHB0,MERI,ENOF,53.015,.000,.000
2019-06-02,47,SI,OHC2201 OHC0,MERI,ENOF,53.015,.000,.000
2019-06-02,47,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-02,47,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-02,47,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-02,47,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-02,47,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-02,47,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-02,47,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-02,47,SI,AVI2201 AVI0,MERI,TWRO,.000,7.868,.000
2019-06-02,47,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-02,47,SI,OHA2201 OHA0,MERI,TWRO,.000,6.984,.000
2019-06-02,47,SI,OHB2201 OHB0,MERI,TWRO,.000,6.953,.000
2019-06-02,47,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,47,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-02,47,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-02,47,NI,ATI2201 ATI0,MRPL,ENOF,19.000,.000,.000
2019-06-02,47,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-02,47,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-02,47,NI,MTI2201 MTI0,MRPL,ENOF,69.000,.000,.000
2019-06-02,47,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-02,47,NI,OHK2201 OHK0,MRPL,ENOF,27.000,.000,.000
2019-06-02,47,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-02,47,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,47,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-02,47,NI,SWN2201,MRPL,ILRO,.000,.013,.013
2019-06-02,47,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.995
2019-06-02,47,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,12.000
2019-06-02,47,NI,MTI2201 MTI0,MRPL,PLRO,.000,12.000,22.000
2019-06-02,47,NI,WPA2201 WPA0,MRPL,PLRO,.000,4.994,10.000
2019-06-02,47,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-02,47,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-02,47,NI,KAW0112 ONU0,SKOG,ENOF,49.000,.000,.000
2019-06-02,47,NI,KAW0113,SKOG,ILRO,.000,48.000,48.000
2019-06-02,47,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-02,47,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-02,47,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-02,47,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-02,47,NI,HWA1101 PTA1,TRUS,ENOF,11.000,.000,.000
2019-06-02,47,NI,HWA1101 PTA2,TRUS,ENOF,11.000,.000,.000
2019-06-02,47,NI,HWA1101 PTA3,TRUS,ENOF,11.000,.000,.000
2019-06-02,47,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-02,47,NI,MAT1101 MAT0,TRUS,ENOF,24.100,.000,.000
2019-06-02,47,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-02,47,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-02,47,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-02,47,NI,TGA0331 KMI0,TRUS,ENOF,7.000,.000,.000
2019-06-02,47,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-02,47,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-02,47,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-02,47,NI,PEN0331,VCTR,ILRO,.000,.000,19.750
2019-06-02,47,NI,CPK0331,VWEN,ILRO,.000,.000,2.629
2019-06-02,47,NI,HAM0331,WNET,ILRO,.000,3.971,3.332
2019-06-02,47,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-02,46,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-02,46,NI,BOB1101,CNTP,ILRO,.000,1.606,3.690
2019-06-02,46,SI,CYD2201 CYD0,CTCT,ENOF,400.000,.000,.000
2019-06-02,46,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-02,46,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-02,46,SI,ROX1101 ROX0,CTCT,ENOF,120.000,.000,.000
2019-06-02,46,SI,ROX2201 ROX0,CTCT,ENOF,200.000,.000,.000
2019-06-02,46,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-02,46,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-02,46,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-02,46,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-02,46,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-02,46,SI,CYD2201 CYD0,CTCT,PLRO,.000,30.000,35.000
2019-06-02,46,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,2.000
2019-06-02,46,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-02,46,NI,WGN0331,ERGY,ILRO,.000,50.000,55.000
2019-06-02,46,NI,HLY2201 HLY5,GENE,ENOF,340.000,.000,.000
2019-06-02,46,NI,RPO2201 RPO0,GENE,ENOF,88.000,.000,.000
2019-06-02,46,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-02,46,SI,TKB2201 TKB1,GENE,ENOF,131.000,.000,.000
2019-06-02,46,NI,TKU2201 TKU0,GENE,ENOF,94.000,.000,.000
2019-06-02,46,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-02,46,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-02,46,NI,RPO2201 RPO0,GENE,PLRO,.000,32.000,32.000
2019-06-02,46,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.501
2019-06-02,46,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-02,46,NI,TUI1101 PRI0,GENE,PLRO,.000,4.300,11.900
2019-06-02,46,NI,TUI1101 TUI0,GENE,PLRO,.000,2.900,12.600
2019-06-02,46,NI,TKU2201 TKU0,GENE,TWRO,.000,9.180,28.740
2019-06-02,46,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-02,46,SI,AVI2201 AVI0,MERI,ENOF,55.598,.000,.000
2019-06-02,46,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-02,46,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-02,46,SI,OHA2201 OHA0,MERI,ENOF,49.364,.000,.000
2019-06-02,46,SI,OHB2201 OHB0,MERI,ENOF,53.519,.000,.000
2019-06-02,46,SI,OHC2201 OHC0,MERI,ENOF,53.519,.000,.000
2019-06-02,46,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-02,46,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-02,46,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-02,46,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-02,46,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-02,46,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-02,46,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-02,46,SI,AVI2201 AVI0,MERI,TWRO,.000,7.868,.000
2019-06-02,46,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-02,46,SI,OHA2201 OHA0,MERI,TWRO,.000,6.984,.000
2019-06-02,46,SI,OHB2201 OHB0,MERI,TWRO,.000,6.350,.000
2019-06-02,46,SI,OHC2201 OHC0,MERI,TWRO,.000,.000,5.695
2019-06-02,46,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,46,NI,ARI1101 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-02,46,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-02,46,NI,ATI2201 ATI0,MRPL,ENOF,19.000,.000,.000
2019-06-02,46,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-02,46,NI,KPO1101 KPO0,MRPL,ENOF,46.000,.000,.000
2019-06-02,46,NI,MTI2201 MTI0,MRPL,ENOF,63.000,.000,.000
2019-06-02,46,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-02,46,NI,OHK2201 OHK0,MRPL,ENOF,27.000,.000,.000
2019-06-02,46,NI,WKM2201 WKM0,MRPL,ENOF,46.000,.000,.000
2019-06-02,46,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,46,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-02,46,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,2.000
2019-06-02,46,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.992,10.994
2019-06-02,46,NI,MTI2201 MTI0,MRPL,PLRO,.000,10.710,18.585
2019-06-02,46,NI,WPA2201 WPA0,MRPL,PLRO,.000,4.994,10.000
2019-06-02,46,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-02,46,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-02,46,NI,KAW0112 ONU0,SKOG,ENOF,49.000,.000,.000
2019-06-02,46,NI,KAW0113,SKOG,ILRO,.000,28.000,28.000
2019-06-02,46,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-02,46,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-02,46,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-02,46,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-02,46,NI,HWA1101 PTA1,TRUS,ENOF,11.000,.000,.000
2019-06-02,46,NI,HWA1101 PTA2,TRUS,ENOF,11.000,.000,.000
2019-06-02,46,NI,HWA1101 PTA3,TRUS,ENOF,11.000,.000,.000
2019-06-02,46,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-02,46,NI,MAT1101 MAT0,TRUS,ENOF,22.700,.000,.000
2019-06-02,46,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-02,46,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-02,46,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-02,46,NI,TGA0331 KMI0,TRUS,ENOF,10.000,.000,.000
2019-06-02,46,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-02,46,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-02,46,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-02,46,NI,PEN0331,VCTR,ILRO,.000,.000,21.715
2019-06-02,46,NI,CPK0331,VWEN,ILRO,.000,.000,4.972
2019-06-02,46,NI,HAM0331,WNET,ILRO,.000,4.529,3.635
2019-06-02,46,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-02,45,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-02,45,NI,BOB1101,CNTP,ILRO,.000,1.876,4.311
2019-06-02,45,SI,CYD2201 CYD0,CTCT,ENOF,400.000,.000,.000
2019-06-02,45,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-02,45,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-02,45,SI,ROX1101 ROX0,CTCT,ENOF,110.000,.000,.000
2019-06-02,45,SI,ROX2201 ROX0,CTCT,ENOF,200.000,.000,.000
2019-06-02,45,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-02,45,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-02,45,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-02,45,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-02,45,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-02,45,SI,CYD2201 CYD0,CTCT,PLRO,.000,30.000,35.000
2019-06-02,45,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,2.000
2019-06-02,45,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-02,45,NI,WGN0331,ERGY,ILRO,.000,98.815,63.639
2019-06-02,45,NI,HLY2201 HLY5,GENE,ENOF,396.000,.000,.000
2019-06-02,45,NI,RPO2201 RPO0,GENE,ENOF,88.000,.000,.000
2019-06-02,45,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-02,45,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-02,45,NI,TKU2201 TKU0,GENE,ENOF,94.000,.000,.000
2019-06-02,45,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-02,45,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-02,45,NI,RPO2201 RPO0,GENE,PLRO,.000,32.000,32.000
2019-06-02,45,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-02,45,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-02,45,NI,TUI1101 PRI0,GENE,PLRO,.000,4.301,11.900
2019-06-02,45,NI,TUI1101 TUI0,GENE,PLRO,.000,2.901,12.600
2019-06-02,45,NI,TKU2201 TKU0,GENE,TWRO,.000,9.180,28.740
2019-06-02,45,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-02,45,SI,AVI2201 AVI0,MERI,ENOF,72.382,.000,.000
2019-06-02,45,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-02,45,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-02,45,SI,OHA2201 OHA0,MERI,ENOF,64.266,.000,.000
2019-06-02,45,SI,OHB2201 OHB0,MERI,ENOF,69.676,.000,.000
2019-06-02,45,SI,OHC2201 OHC0,MERI,ENOF,69.676,.000,.000
2019-06-02,45,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-02,45,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-02,45,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-02,45,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-02,45,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-02,45,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-02,45,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-02,45,SI,AVI2201 AVI0,MERI,TWRO,.000,7.868,10.490
2019-06-02,45,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-02,45,SI,OHA2201 OHA0,MERI,TWRO,.000,6.984,9.314
2019-06-02,45,SI,OHB2201 OHB0,MERI,TWRO,.000,7.574,10.098
2019-06-02,45,SI,OHC2201 OHC0,MERI,TWRO,.000,7.574,10.098
2019-06-02,45,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,45,NI,ARI1101 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-02,45,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-02,45,NI,ATI2201 ATI0,MRPL,ENOF,37.000,.000,.000
2019-06-02,45,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-02,45,NI,KPO1101 KPO0,MRPL,ENOF,46.000,.000,.000
2019-06-02,45,NI,MTI2201 MTI0,MRPL,ENOF,79.818,.000,.000
2019-06-02,45,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-02,45,NI,OHK2201 OHK0,MRPL,ENOF,53.000,.000,.000
2019-06-02,45,NI,WKM2201 WKM0,MRPL,ENOF,46.000,.000,.000
2019-06-02,45,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-02,45,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-02,45,NI,ARI1101 ARI0,MRPL,PLRO,.000,2.000,.000
2019-06-02,45,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.992,10.994
2019-06-02,45,NI,MTI2201 MTI0,MRPL,PLRO,.000,18.199,31.209
2019-06-02,45,NI,WPA2201 WPA0,MRPL,PLRO,.000,4.994,10.000
2019-06-02,45,NI,MPE1101,NTHP,ILRO,.000,.600,5.500
2019-06-02,45,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-02,45,NI,KAW0112 ONU0,SKOG,ENOF,49.000,.000,.000
