Date,TradingPeriod,Island,PointOfConnection,Trader,Type,ClearedEnergy (MW),ClearedFIR (MW),ClearedSIR (MW)
2019-06-11,21,SI,AVI2201 AVI0,MERI,PLRO,.000,4.508,6.011
2019-06-11,21,SI,OHA2201 OHA0,MERI,PLRO,.000,4.004,5.337
2019-06-11,21,SI,OHB2201 OHB0,MERI,PLRO,.000,3.244,4.326
2019-06-11,21,SI,OHC2201 OHC0,MERI,PLRO,.000,3.244,4.326
2019-06-11,21,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-11,21,NI,ARA2201 ARA0,MRPL,ENOF,52.000,.000,.000
2019-06-11,21,NI,ARI1101 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-11,21,NI,ARI1102 ARI0,MRPL,ENOF,63.000,.000,.000
2019-06-11,21,NI,ATI2201 ATI0,MRPL,ENOF,54.000,.000,.000
2019-06-11,21,NI,KAW1101 KAG0,MRPL,ENOF,107.000,.000,.000
2019-06-11,21,NI,KPO1101 KPO0,MRPL,ENOF,52.000,.000,.000
2019-06-11,21,NI,MTI2201 MTI0,MRPL,ENOF,129.000,.000,.000
2019-06-11,21,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-11,21,NI,OHK2201 OHK0,MRPL,ENOF,79.000,.000,.000
2019-06-11,21,NI,SWN2201 SWN1,MRPL,ENOF,.960,.000,.000
2019-06-11,21,NI,WKM2201 WKM0,MRPL,ENOF,69.000,.000,.000
2019-06-11,21,NI,WPA2201 WPA0,MRPL,ENOF,33.000,.000,.000
2019-06-11,21,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-11,21,NI,ARA2201 ARA0,MRPL,PLRO,.000,.000,.988
2019-06-11,21,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,.000
2019-06-11,21,NI,ARI1102 ARI0,MRPL,PLRO,.000,3.969,.000
2019-06-11,21,NI,KPO1101 KPO0,MRPL,PLRO,.000,5.980,6.000
2019-06-11,21,NI,MTI2201 MTI0,MRPL,PLRO,.000,23.000,35.000
2019-06-11,21,NI,OHK2201 OHK0,MRPL,PLRO,.000,1.000,1.000
2019-06-11,21,NI,WPA2201 WPA0,MRPL,PLRO,.000,.000,.990
2019-06-11,21,NI,MPE1101,NTHP,ILRO,.000,.600,5.000
2019-06-11,21,NI,MAT1101 ANI0,PUNZ,ENOF,15.000,.000,.000
2019-06-11,21,NI,KAW0112 ONU0,SKOG,ENOF,49.000,.000,.000
2019-06-11,21,NI,KPA1101 KPI1,TODD,ENOF,16.800,.000,.000
2019-06-11,21,SI,ARG1101 BRR0,TRUS,ENOF,10.000,.000,.000
2019-06-11,21,SI,BWK1101 WPI0,TRUS,ENOF,22.000,.000,.000
2019-06-11,21,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-11,21,NI,HWA1101 PTA1,TRUS,ENOF,3.500,.000,.000
2019-06-11,21,NI,HWA1101 PTA2,TRUS,ENOF,3.500,.000,.000
2019-06-11,21,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-11,21,NI,MAT1101 MAT0,TRUS,ENOF,24.600,.000,.000
2019-06-11,21,SI,NSY0331 PAE0,TRUS,ENOF,6.000,.000,.000
2019-06-11,21,NI,ROT1101 WHE0,TRUS,ENOF,11.500,.000,.000
2019-06-11,21,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-11,21,NI,TGA0331 KMI0,TRUS,ENOF,30.000,.000,.000
2019-06-11,21,NI,HWA1101 PTA1,TRUS,PLRO,.000,7.500,7.400
2019-06-11,21,NI,HWA1101 PTA2,TRUS,PLRO,.000,7.500,.000
2019-06-11,21,NI,MAT1101 MAT0,TRUS,PLRO,.000,19.900,3.780
2019-06-11,21,NI,ROT1101 WHE0,TRUS,PLRO,.000,1.380,1.495
2019-06-11,21,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-11,21,NI,PEN0331,VCTR,ILRO,.000,.000,41.550
2019-06-11,21,NI,CPK0331,VWEN,ILRO,.000,.000,11.542
2019-06-11,21,NI,HAM0331,WNET,ILRO,.000,6.500,6.000
2019-06-11,21,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-11,48,NI,GLN0332 GLN0,ALNT,ENOF,60.000,.000,.000
2019-06-11,48,NI,BOB1101,CNTP,ILRO,.000,1.388,3.189
2019-06-11,48,SI,CYD2201 CYD0,CTCT,ENOF,306.000,.000,.000
2019-06-11,48,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-11,48,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-11,48,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-11,48,SI,ROX2201 ROX0,CTCT,ENOF,200.000,.000,.000
2019-06-11,48,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-11,48,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-11,48,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-11,48,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-11,48,NI,WRK2201 WRK0,CTCT,ENOF,123.000,.000,.000
2019-06-11,48,SI,CYD2201 CYD0,CTCT,PLRO,.000,24.480,30.000
2019-06-11,48,SI,ROX1101 ROX0,CTCT,PLRO,.000,4.000,4.000
2019-06-11,48,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-11,48,NI,WGN0331,ERGY,ILRO,.000,50.000,55.000
2019-06-11,48,NI,HLY2201 HLY5,GENE,ENOF,300.000,.000,.000
2019-06-11,48,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-11,48,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-11,48,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-11,48,NI,TUI1101 KTW0,GENE,ENOF,17.000,.000,.000
2019-06-11,48,NI,TUI1101 PRI0,GENE,ENOF,22.000,.000,.000
2019-06-11,48,NI,TUI1101 TUI0,GENE,ENOF,31.000,.000,.000
2019-06-11,48,NI,RPO2201 RPO0,GENE,PLRO,.000,.002,.001
2019-06-11,48,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-11,48,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-11,48,NI,TUI1101 KTW0,GENE,PLRO,.000,.002,.200
2019-06-11,48,NI,TUI1101 PRI0,GENE,PLRO,.000,.002,.001
2019-06-11,48,NI,TUI1101 TUI0,GENE,PLRO,.000,.301,9.000
2019-06-11,48,NI,MHO0331 MHO0,KING,ENOF,25.500,.000,.000
2019-06-11,48,SI,AVI2201 AVI0,MERI,ENOF,50.616,.000,.000
2019-06-11,48,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-11,48,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-11,48,SI,OHA2201 OHA0,MERI,ENOF,33.295,.000,.000
2019-06-11,48,SI,OHB2201 OHB0,MERI,ENOF,36.101,.000,.000
2019-06-11,48,SI,OHC2201 OHC0,MERI,ENOF,47.046,.000,.000
2019-06-11,48,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-11,48,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-11,48,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-11,48,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-11,48,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-11,48,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-11,48,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-11,48,SI,AVI2201 AVI0,MERI,TWRO,.000,14.424,10.490
2019-06-11,48,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-11,48,SI,OHA2201 OHA0,MERI,TWRO,.000,12.806,9.314
2019-06-11,48,SI,OHB2201 OHB0,MERI,TWRO,.000,12.516,10.098
2019-06-11,48,SI,OHC2201 OHC0,MERI,TWRO,.000,13.885,1.827
2019-06-11,48,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-11,48,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-11,48,NI,ARI1102 ARI0,MRPL,ENOF,7.681,.000,.000
2019-06-11,48,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-11,48,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-11,48,NI,MTI2201 MTI0,MRPL,ENOF,52.000,.000,.000
2019-06-11,48,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-11,48,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-11,48,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-11,48,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-11,48,NI,SWN2201,MRPL,ILRO,.000,1.000,1.000
2019-06-11,48,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.995
2019-06-11,48,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,10.000
2019-06-11,48,NI,MTI2201 MTI0,MRPL,PLRO,.000,17.992,29.000
2019-06-11,48,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.989
2019-06-11,48,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,3.000
2019-06-11,48,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-11,48,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-11,48,NI,KAW0112 ONU0,SKOG,ENOF,46.000,.000,.000
2019-06-11,48,NI,KAW0113,SKOG,ILRO,.000,56.000,56.000
2019-06-11,48,NI,KPA1101 KPI1,TODD,ENOF,16.800,.000,.000
2019-06-11,48,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-11,48,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-11,48,SI,NSY0331 PAE0,TRUS,ENOF,6.000,.000,.000
2019-06-11,48,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-11,48,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-11,48,NI,MAT1101 MAT0,TRUS,PLRO,.000,5.880,3.780
2019-06-11,48,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-11,48,NI,WKM2201 MOK0,TUAR,ENOF,100.000,.000,.000
2019-06-11,48,NI,PEN0331,VCTR,ILRO,.000,.000,20.100
2019-06-11,48,NI,CPK0331,VWEN,ILRO,.000,.000,3.476
2019-06-11,48,NI,HAM0331,WNET,ILRO,.000,5.544,4.227
2019-06-11,48,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-11,47,NI,GLN0332 GLN0,ALNT,ENOF,60.000,.000,.000
2019-06-11,47,NI,BOB1101,CNTP,ILRO,.000,1.234,2.835
2019-06-11,47,SI,CYD2201 CYD0,CTCT,ENOF,306.000,.000,.000
2019-06-11,47,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-11,47,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-11,47,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-11,47,SI,ROX2201 ROX0,CTCT,ENOF,200.002,.000,.000
2019-06-11,47,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-11,47,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-11,47,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-11,47,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-11,47,NI,WRK2201 WRK0,CTCT,ENOF,123.000,.000,.000
2019-06-11,47,SI,CYD2201 CYD0,CTCT,PLRO,.000,24.480,30.000
2019-06-11,47,SI,ROX1101 ROX0,CTCT,PLRO,.000,4.000,4.000
2019-06-11,47,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-11,47,NI,WGN0331,ERGY,ILRO,.000,50.000,75.885
2019-06-11,47,NI,HLY2201 HLY5,GENE,ENOF,350.000,.000,.000
2019-06-11,47,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-11,47,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-11,47,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-11,47,NI,TUI1101 KTW0,GENE,ENOF,17.000,.000,.000
2019-06-11,47,NI,TUI1101 PRI0,GENE,ENOF,22.000,.000,.000
2019-06-11,47,NI,TUI1101 TUI0,GENE,ENOF,31.000,.000,.000
2019-06-11,47,NI,RPO2201 RPO0,GENE,PLRO,.000,.003,.002
2019-06-11,47,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-11,47,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-11,47,NI,TUI1101 KTW0,GENE,PLRO,.000,.002,.201
2019-06-11,47,NI,TUI1101 PRI0,GENE,PLRO,.000,.002,.002
2019-06-11,47,NI,TUI1101 TUI0,GENE,PLRO,.000,.301,9.000
2019-06-11,47,NI,TKU2201 TKU0,GENE,TWRO,.000,19.268,.000
2019-06-11,47,NI,MHO0331 MHO0,KING,ENOF,25.500,.000,.000
2019-06-11,47,SI,AVI2201 AVI0,MERI,ENOF,59.795,.000,.000
2019-06-11,47,SI,BEN2202 BEN0,MERI,ENOF,278.166,.000,.000
2019-06-11,47,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-11,47,SI,OHA2201 OHA0,MERI,ENOF,53.085,.000,.000
2019-06-11,47,SI,OHB2201 OHB0,MERI,ENOF,57.560,.000,.000
2019-06-11,47,SI,OHC2201 OHC0,MERI,ENOF,57.560,.000,.000
2019-06-11,47,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-11,47,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-11,47,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-11,47,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-11,47,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-11,47,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-11,47,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-11,47,SI,AVI2201 AVI0,MERI,TWRO,.000,14.424,10.490
2019-06-11,47,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-11,47,SI,OHA2201 OHA0,MERI,TWRO,.000,12.806,9.314
2019-06-11,47,SI,OHB2201 OHB0,MERI,TWRO,.000,13.885,10.098
2019-06-11,47,SI,OHC2201 OHC0,MERI,TWRO,.000,13.885,10.098
2019-06-11,47,NI,ARA2201 ARA0,MRPL,ENOF,26.000,.000,.000
2019-06-11,47,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-11,47,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-11,47,NI,ATI2201 ATI0,MRPL,ENOF,19.000,.000,.000
2019-06-11,47,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-11,47,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-11,47,NI,MTI2201 MTI0,MRPL,ENOF,54.000,.000,.000
2019-06-11,47,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-11,47,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-11,47,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-11,47,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-11,47,NI,SWN2201,MRPL,ILRO,.000,1.000,1.000
2019-06-11,47,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.995
2019-06-11,47,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,9.000
2019-06-11,47,NI,MTI2201 MTI0,MRPL,PLRO,.000,23.000,30.000
2019-06-11,47,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.989
2019-06-11,47,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,3.000
2019-06-11,47,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-11,47,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-11,47,NI,KAW0112 ONU0,SKOG,ENOF,46.000,.000,.000
2019-06-11,47,NI,KAW0113,SKOG,ILRO,.000,56.000,56.000
2019-06-11,47,NI,KPA1101 KPI1,TODD,ENOF,16.800,.000,.000
2019-06-11,47,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-11,47,NI,HWA1101 PTA1,TRUS,ENOF,3.500,.000,.000
2019-06-11,47,NI,HWA1101 PTA2,TRUS,ENOF,3.000,.000,.000
2019-06-11,47,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-11,47,SI,NSY0331 PAE0,TRUS,ENOF,6.000,.000,.000
2019-06-11,47,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-11,47,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-11,47,NI,HWA1101 PTA1,TRUS,PLRO,.000,7.500,7.400
2019-06-11,47,NI,HWA1101 PTA2,TRUS,PLRO,.000,7.500,.000
2019-06-11,47,NI,MAT1101 MAT0,TRUS,PLRO,.000,19.750,3.780
2019-06-11,47,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-11,47,NI,WKM2201 MOK0,TUAR,ENOF,100.000,.000,.000
2019-06-11,47,NI,PEN0331,VCTR,ILRO,.000,.000,29.900
2019-06-11,47,NI,CPK0331,VWEN,ILRO,.000,.000,6.702
2019-06-11,47,NI,HAM0331,WNET,ILRO,.000,6.604,5.492
2019-06-11,47,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-11,46,NI,GLN0332 GLN0,ALNT,ENOF,60.000,.000,.000
2019-06-11,46,NI,BOB1101,CNTP,ILRO,.000,1.700,3.907
2019-06-11,46,SI,CYD2201 CYD0,CTCT,ENOF,330.000,.000,.000
2019-06-11,46,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-11,46,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-11,46,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-11,46,SI,ROX2201 ROX0,CTCT,ENOF,200.002,.000,.000
2019-06-11,46,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-11,46,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-11,46,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-11,46,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-11,46,NI,WRK2201 WRK0,CTCT,ENOF,123.000,.000,.000
2019-06-11,46,SI,CYD2201 CYD0,CTCT,PLRO,.000,25.000,30.000
2019-06-11,46,SI,ROX1101 ROX0,CTCT,PLRO,.000,4.000,4.000
2019-06-11,46,SI,ROX2201 ROX0,CTCT,PLRO,.000,10.000,10.000
2019-06-11,46,NI,WGN0331,ERGY,ILRO,.000,50.000,76.771
2019-06-11,46,NI,HLY2201 HLY4,GENE,ENOF,50.000,.000,.000
2019-06-11,46,NI,HLY2201 HLY5,GENE,ENOF,350.000,.000,.000
2019-06-11,46,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-11,46,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-11,46,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-11,46,NI,TUI1101 KTW0,GENE,ENOF,17.000,.000,.000
2019-06-11,46,NI,TUI1101 PRI0,GENE,ENOF,22.000,.000,.000
2019-06-11,46,NI,TUI1101 TUI0,GENE,ENOF,31.000,.000,.000
2019-06-11,46,NI,HLY2201 HLY4,GENE,PLRO,.000,.003,.002
2019-06-11,46,NI,RPO2201 RPO0,GENE,PLRO,.000,.003,.002
2019-06-11,46,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-11,46,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.002
2019-06-11,46,NI,TUI1101 KTW0,GENE,PLRO,.000,.002,.201
2019-06-11,46,NI,TUI1101 PRI0,GENE,PLRO,.000,.002,.002
2019-06-11,46,NI,TUI1101 TUI0,GENE,PLRO,.000,.301,9.000
2019-06-11,46,NI,TKU2201 TKU0,GENE,TWRO,.000,21.000,.000
2019-06-11,46,NI,MHO0331 MHO0,KING,ENOF,25.500,.000,.000
2019-06-11,46,SI,AVI2201 AVI0,MERI,ENOF,55.861,.000,.000
2019-06-11,46,SI,BEN2202 BEN0,MERI,ENOF,310.000,.000,.000
2019-06-11,46,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-11,46,SI,OHA2201 OHA0,MERI,ENOF,41.147,.000,.000
2019-06-11,46,SI,OHB2201 OHB0,MERI,ENOF,53.773,.000,.000
2019-06-11,46,SI,OHC2201 OHC0,MERI,ENOF,53.773,.000,.000
2019-06-11,46,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-11,46,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-11,46,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-11,46,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-11,46,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-11,46,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-11,46,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-11,46,SI,AVI2201 AVI0,MERI,TWRO,.000,7.868,10.490
2019-06-11,46,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-11,46,SI,OHA2201 OHA0,MERI,TWRO,.000,6.984,9.314
2019-06-11,46,SI,OHB2201 OHB0,MERI,TWRO,.000,7.574,10.098
2019-06-11,46,SI,OHC2201 OHC0,MERI,TWRO,.000,7.574,10.098
2019-06-11,46,NI,ARA2201 ARA0,MRPL,ENOF,26.000,.000,.000
2019-06-11,46,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-11,46,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-11,46,NI,ATI2201 ATI0,MRPL,ENOF,19.000,.000,.000
2019-06-11,46,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-11,46,NI,KPO1101 KPO0,MRPL,ENOF,46.000,.000,.000
2019-06-11,46,NI,MTI2201 MTI0,MRPL,ENOF,82.000,.000,.000
2019-06-11,46,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-11,46,NI,OHK2201 OHK0,MRPL,ENOF,27.000,.000,.000
2019-06-11,46,NI,SWN2201 SWN1,MRPL,ENOF,.002,.000,.000
2019-06-11,46,NI,WKM2201 WKM0,MRPL,ENOF,46.000,.000,.000
2019-06-11,46,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-11,46,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-11,46,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.000
2019-06-11,46,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.000,8.000
2019-06-11,46,NI,MTI2201 MTI0,MRPL,PLRO,.000,24.000,30.000
2019-06-11,46,NI,WPA2201 WPA0,MRPL,PLRO,.000,4.000,6.000
2019-06-11,46,NI,MPE1101,NTHP,ILRO,.000,.600,4.000
2019-06-11,46,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-11,46,NI,KAW0112 ONU0,SKOG,ENOF,46.000,.000,.000
