Date,TradingPeriod,Island,PointOfConnection,Trader,Type,ClearedEnergy (MW),ClearedFIR (MW),ClearedSIR (MW)
2019-06-03,1,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-03,1,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-03,1,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-03,1,NI,MTI2201 MTI0,MRPL,ENOF,34.000,.000,.000
2019-06-03,1,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-03,1,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-03,1,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-03,1,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-03,1,NI,SWN2201,MRPL,ILRO,.000,.000,.015
2019-06-03,1,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.000
2019-06-03,1,NI,KPO1101 KPO0,MRPL,PLRO,.000,5.000,8.000
2019-06-03,1,NI,MTI2201 MTI0,MRPL,PLRO,.000,22.000,28.000
2019-06-03,1,NI,WKM2201 WKM0,MRPL,PLRO,.000,.000,.989
2019-06-03,1,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,2.000
2019-06-03,1,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-03,1,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-03,1,NI,KAW0112 ONU0,SKOG,ENOF,46.500,.000,.000
2019-06-03,1,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-03,1,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-03,1,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-03,1,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-03,1,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-03,1,NI,HWA1101 PTA1,TRUS,ENOF,9.000,.000,.000
2019-06-03,1,NI,HWA1101 PTA2,TRUS,ENOF,9.000,.000,.000
2019-06-03,1,NI,HWA1101 PTA3,TRUS,ENOF,9.000,.000,.000
2019-06-03,1,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-03,1,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-03,1,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-03,1,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-03,1,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-03,1,NI,TGA0331 KMI0,TRUS,ENOF,7.000,.000,.000
2019-06-03,1,NI,HWA1101 PTA1,TRUS,PLRO,.000,2.000,2.000
2019-06-03,1,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-03,1,NI,ROT1101 WHE0,TRUS,PLRO,.000,.000,5.200
2019-06-03,1,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-03,1,NI,PEN0331,VCTR,ILRO,.000,.000,9.020
2019-06-03,1,NI,CPK0331,VWEN,ILRO,.000,.000,2.749
2019-06-03,1,NI,HAM0331,WNET,ILRO,.000,3.710,3.014
2019-06-03,1,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-03,2,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-03,2,NI,BOB1101,CNTP,ILRO,.000,1.139,2.618
2019-06-03,2,SI,CYD2201 CYD0,CTCT,ENOF,212.128,.000,.000
2019-06-03,2,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-03,2,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-03,2,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-03,2,SI,ROX2201 ROX0,CTCT,ENOF,200.000,.000,.000
2019-06-03,2,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-03,2,NI,THI2201 THI1,CTCT,ENOF,81.000,.000,.000
2019-06-03,2,NI,THI2201 THI2,CTCT,ENOF,85.000,.000,.000
2019-06-03,2,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-03,2,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-03,2,SI,CYD2201 CYD0,CTCT,PLRO,.000,.000,3.003
2019-06-03,2,SI,ROX1101 ROX0,CTCT,PLRO,.000,.000,2.000
2019-06-03,2,SI,ROX2201 ROX0,CTCT,PLRO,.000,.000,8.000
2019-06-03,2,NI,WGN0331,ERGY,ILRO,.000,31.278,55.000
2019-06-03,2,NI,HLY2201 HLY5,GENE,ENOF,260.000,.000,.000
2019-06-03,2,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-03,2,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-03,2,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-03,2,NI,TKU2201 TKU0,GENE,ENOF,40.000,.000,.000
2019-06-03,2,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-03,2,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-03,2,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-03,2,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.500
2019-06-03,2,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,7.000
2019-06-03,2,NI,TUI1101 PRI0,GENE,PLRO,.000,4.300,11.900
2019-06-03,2,NI,TUI1101 TUI0,GENE,PLRO,.000,2.900,12.600
2019-06-03,2,NI,TKU2201 TKU0,GENE,TWRO,.000,.840,2.580
2019-06-03,2,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-03,2,SI,AVI2201 AVI0,MERI,ENOF,48.516,.000,.000
2019-06-03,2,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-03,2,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-03,2,SI,OHA2201 OHA0,MERI,ENOF,43.078,.000,.000
2019-06-03,2,SI,OHB2201 OHB0,MERI,ENOF,46.703,.000,.000
2019-06-03,2,SI,OHC2201 OHC0,MERI,ENOF,46.703,.000,.000
2019-06-03,2,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-03,2,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-03,2,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-03,2,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-03,2,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-03,2,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-03,2,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-03,2,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-03,2,NI,ARA2201 ARA0,MRPL,ENOF,16.000,.000,.000
2019-06-03,2,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-03,2,NI,ARI1102 ARI0,MRPL,ENOF,30.885,.000,.000
2019-06-03,2,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-03,2,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-03,2,NI,MTI2201 MTI0,MRPL,ENOF,24.000,.000,.000
2019-06-03,2,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-03,2,NI,WPA2201 WPA0,MRPL,ENOF,11.000,.000,.000
2019-06-03,2,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-03,2,NI,SWN2201,MRPL,ILRO,.000,.014,.014
2019-06-03,2,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.000
2019-06-03,2,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.000,8.000
2019-06-03,2,NI,MTI2201 MTI0,MRPL,PLRO,.000,21.000,28.000
2019-06-03,2,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,3.000
2019-06-03,2,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-03,2,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-03,2,NI,KAW0112 ONU0,SKOG,ENOF,45.500,.000,.000
2019-06-03,2,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-03,2,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-03,2,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-03,2,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-03,2,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-03,2,NI,HWA1101 PTA1,TRUS,ENOF,9.000,.000,.000
2019-06-03,2,NI,HWA1101 PTA2,TRUS,ENOF,9.000,.000,.000
2019-06-03,2,NI,HWA1101 PTA3,TRUS,ENOF,9.000,.000,.000
2019-06-03,2,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-03,2,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-03,2,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-03,2,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-03,2,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-03,2,NI,HWA1101 PTA1,TRUS,PLRO,.000,2.000,2.000
2019-06-03,2,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-03,2,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-03,2,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-03,2,NI,PEN0331,VCTR,ILRO,.000,.000,11.425
2019-06-03,2,NI,CPK0331,VWEN,ILRO,.000,.000,2.440
2019-06-03,2,NI,HAM0331,WNET,ILRO,.000,2.691,2.186
2019-06-03,2,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-03,3,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-03,3,NI,BOB1101,CNTP,ILRO,.000,1.088,2.499
2019-06-03,3,SI,CYD2201 CYD0,CTCT,ENOF,220.000,.000,.000
2019-06-03,3,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-03,3,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-03,3,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-03,3,SI,ROX2201 ROX0,CTCT,ENOF,162.893,.000,.000
2019-06-03,3,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-03,3,NI,THI2201 THI1,CTCT,ENOF,81.000,.000,.000
2019-06-03,3,NI,THI2201 THI2,CTCT,ENOF,85.000,.000,.000
2019-06-03,3,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-03,3,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-03,3,SI,ROX2201 ROX0,CTCT,PLRO,.000,8.000,8.000
2019-06-03,3,NI,WGN0331,ERGY,ILRO,.000,14.806,45.572
2019-06-03,3,NI,HLY2201 HLY5,GENE,ENOF,240.000,.000,.000
2019-06-03,3,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-03,3,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-03,3,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-03,3,NI,TKU2201 TKU0,GENE,ENOF,40.000,.000,.000
2019-06-03,3,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-03,3,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-03,3,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-03,3,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.500
2019-06-03,3,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,7.000
2019-06-03,3,NI,TUI1101 PRI0,GENE,PLRO,.000,4.300,11.900
2019-06-03,3,NI,TUI1101 TUI0,GENE,PLRO,.000,2.900,12.600
2019-06-03,3,NI,TKU2201 TKU0,GENE,TWRO,.000,.840,2.580
2019-06-03,3,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-03,3,SI,AVI2201 AVI0,MERI,ENOF,37.240,.000,.000
2019-06-03,3,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-03,3,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-03,3,SI,OHA2201 OHA0,MERI,ENOF,33.064,.000,.000
2019-06-03,3,SI,OHB2201 OHB0,MERI,ENOF,35.848,.000,.000
2019-06-03,3,SI,OHC2201 OHC0,MERI,ENOF,35.848,.000,.000
2019-06-03,3,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-03,3,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-03,3,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-03,3,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-03,3,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-03,3,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-03,3,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-03,3,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-03,3,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-03,3,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-03,3,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-03,3,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-03,3,NI,MTI2201 MTI0,MRPL,ENOF,33.000,.000,.000
2019-06-03,3,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-03,3,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-03,3,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-03,3,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-03,3,NI,SWN2201,MRPL,ILRO,.000,.009,.009
2019-06-03,3,NI,KPO1101 KPO0,MRPL,PLRO,.000,6.000,8.000
2019-06-03,3,NI,MTI2201 MTI0,MRPL,PLRO,.000,24.000,32.000
2019-06-03,3,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-03,3,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-03,3,NI,KAW0112 ONU0,SKOG,ENOF,45.500,.000,.000
2019-06-03,3,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-03,3,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-03,3,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-03,3,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-03,3,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-03,3,NI,HWA1101 PTA1,TRUS,ENOF,9.000,.000,.000
2019-06-03,3,NI,HWA1101 PTA2,TRUS,ENOF,9.000,.000,.000
2019-06-03,3,NI,HWA1101 PTA3,TRUS,ENOF,9.000,.000,.000
2019-06-03,3,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-03,3,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-03,3,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-03,3,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-03,3,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-03,3,NI,HWA1101 PTA1,TRUS,PLRO,.000,2.000,2.000
2019-06-03,3,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-03,3,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-03,3,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-03,3,NI,PEN0331,VCTR,ILRO,.000,.000,6.055
2019-06-03,3,NI,CPK0331,VWEN,ILRO,.000,.000,2.131
2019-06-03,3,NI,HAM0331,WNET,ILRO,.000,1.924,1.563
2019-06-03,3,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-03,4,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-03,4,NI,BOB1101,CNTP,ILRO,.000,1.009,2.319
2019-06-03,4,SI,CYD2201 CYD0,CTCT,ENOF,220.000,.000,.000
2019-06-03,4,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
2019-06-03,4,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-03,4,SI,ROX1101 ROX0,CTCT,ENOF,80.000,.000,.000
2019-06-03,4,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-03,4,NI,SFD2201 SPL0,CTCT,ENOF,160.000,.000,.000
2019-06-03,4,NI,THI2201 THI1,CTCT,ENOF,81.000,.000,.000
2019-06-03,4,NI,THI2201 THI2,CTCT,ENOF,85.000,.000,.000
2019-06-03,4,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-03,4,NI,WRK2201 WRK0,CTCT,ENOF,120.000,.000,.000
2019-06-03,4,SI,CYD2201 CYD0,CTCT,PLRO,.000,17.000,20.000
2019-06-03,4,SI,ROX1101 ROX0,CTCT,PLRO,.000,2.000,2.000
2019-06-03,4,SI,ROX2201 ROX0,CTCT,PLRO,.000,8.000,8.000
2019-06-03,4,NI,WGN0331,ERGY,ILRO,.000,50.000,105.262
2019-06-03,4,NI,HLY2201 HLY5,GENE,ENOF,264.754,.000,.000
2019-06-03,4,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-03,4,SI,TKA0111 TKA1,GENE,ENOF,22.000,.000,.000
2019-06-03,4,SI,TKB2201 TKB1,GENE,ENOF,125.000,.000,.000
2019-06-03,4,NI,TUI1101 PRI0,GENE,ENOF,5.000,.000,.000
2019-06-03,4,NI,TUI1101 TUI0,GENE,ENOF,7.000,.000,.000
2019-06-03,4,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-03,4,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.501
2019-06-03,4,SI,TKB2201 TKB1,GENE,PLRO,.000,2.001,7.001
2019-06-03,4,NI,TUI1101 PRI0,GENE,PLRO,.000,4.300,11.900
2019-06-03,4,NI,TUI1101 TUI0,GENE,PLRO,.000,2.900,12.600
2019-06-03,4,NI,MHO0331 MHO0,KING,ENOF,26.000,.000,.000
2019-06-03,4,SI,AVI2201 AVI0,MERI,ENOF,29.110,.000,.000
2019-06-03,4,SI,BEN2202 BEN0,MERI,ENOF,275.000,.000,.000
2019-06-03,4,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-03,4,SI,OHA2201 OHA0,MERI,ENOF,25.846,.000,.000
2019-06-03,4,SI,OHB2201 OHB0,MERI,ENOF,28.022,.000,.000
2019-06-03,4,SI,OHC2201 OHC0,MERI,ENOF,28.022,.000,.000
2019-06-03,4,SI,WTK0111 WTK0,MERI,ENOF,55.000,.000,.000
2019-06-03,4,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-03,4,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-03,4,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-03,4,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-03,4,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-03,4,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-03,4,SI,AVI2201 AVI0,MERI,TWRO,.000,7.868,.000
2019-06-03,4,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-03,4,SI,OHB2201 OHB0,MERI,TWRO,.000,7.574,.000
2019-06-03,4,SI,OHC2201 OHC0,MERI,TWRO,.000,.424,.000
2019-06-03,4,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-03,4,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-03,4,NI,KAW1101 KAG0,MRPL,ENOF,108.000,.000,.000
2019-06-03,4,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-03,4,NI,MTI2201 MTI0,MRPL,ENOF,21.000,.000,.000
2019-06-03,4,NI,NAP2202 NTM0,MRPL,ENOF,86.000,.000,.000
2019-06-03,4,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-03,4,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-03,4,NI,WRK0331 RKA0,MRPL,ENOF,35.000,.000,.000
2019-06-03,4,NI,SWN2201,MRPL,ILRO,.000,.012,.012
2019-06-03,4,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,.000
2019-06-03,4,NI,MTI2201 MTI0,MRPL,PLRO,.000,14.000,.000
2019-06-03,4,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-03,4,NI,MAT1101 ANI0,PUNZ,ENOF,17.000,.000,.000
2019-06-03,4,NI,KAW0112 ONU0,SKOG,ENOF,45.500,.000,.000
2019-06-03,4,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-03,4,NI,HWA1102 WAA0,TODD,ENOF,26.000,.000,.000
2019-06-03,4,NI,KPA1101 KPI1,TODD,ENOF,16.000,.000,.000
2019-06-03,4,SI,ARG1101 BRR0,TRUS,ENOF,11.000,.000,.000
2019-06-03,4,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-03,4,NI,HWA1101 PTA1,TRUS,ENOF,9.000,.000,.000
2019-06-03,4,NI,HWA1101 PTA2,TRUS,ENOF,11.000,.000,.000
2019-06-03,4,NI,HWA1101 PTA3,TRUS,ENOF,9.000,.000,.000
2019-06-03,4,SI,KUM0661 KUM0,TRUS,ENOF,6.000,.000,.000
2019-06-03,4,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-03,4,SI,NSY0331 PAE0,TRUS,ENOF,5.000,.000,.000
2019-06-03,4,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-03,4,SI,STK0661 COB0,TRUS,ENOF,19.000,.000,.000
2019-06-03,4,NI,HWA1101 PTA1,TRUS,PLRO,.000,2.000,2.000
2019-06-03,4,NI,MAT1101 MAT0,TRUS,PLRO,.000,3.980,3.780
2019-06-03,4,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-03,4,NI,WKM2201 MOK0,TUAR,ENOF,95.000,.000,.000
2019-06-03,4,NI,PEN0331,VCTR,ILRO,.000,.000,8.360
2019-06-03,4,NI,CPK0331,VWEN,ILRO,.000,.000,1.835
2019-06-03,4,NI,HAM0331,WNET,ILRO,.000,1.691,1.374
2019-06-03,4,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-03,5,NI,GLN0332 GLN0,ALNT,ENOF,48.000,.000,.000
2019-06-03,5,NI,BOB1101,CNTP,ILRO,.000,.881,2.025
2019-06-03,5,SI,CYD2201 CYD0,CTCT,ENOF,220.000,.000,.000
2019-06-03,5,NI,OKI2201 OKI0,CTCT,ENOF,39.000,.000,.000
